name,poor,weak,moderate,long_lasting,very_long_lasting
No 11 Prudence Paris for women,2,0,0,0,0
No 12 Prudence Paris for women,0,0,0,0,0
No 2 Prudence Paris for women and men,0,0,0,0,0
No 2 Prudence Paris for women,0,0,0,0,0
No 3 Prudence Paris for women and men,0,0,0,0,2
No 3 Prudence Paris for women,0,0,0,0,0
No 4 Prudence Paris for women and men,0,0,0,0,0
No 4 Prudence Paris for women,0,0,0,0,0
No 5 Prudence Paris for women and men,0,2,1,0,1
No 5 Prudence Paris for women,0,0,0,1,0
No 6 Prudence Paris for women and men,0,0,1,0,0
No 6 Prudence Paris for women,0,0,0,0,0
No 7 Prudence Paris for women,0,0,0,0,0
No 8 Prudence Paris for women,0,0,1,0,0
No 9 Prudence Paris for women,1,1,0,0,0
Polisson Prudence Paris for women and men,0,0,0,0,2
Prudence Paris Prudence Paris for women,0,0,1,1,0
Soirees Blanches Prudence Paris for women,0,0,0,0,0
Steuart Prudence Paris for men,0,0,0,0,0
U Love Live Adolfo Dominguez for women,0,1,1,0,0
Oh La La! Agatha Ruiz de la Prada for women,0,1,5,3,1
Lady Rebel Mango for women,2,9,7,5,2
Flor de Azahar Zara for women,2,1,1,1,0
Lirio de Agua Zara for women,1,0,1,0,0
Rosa Bulgara Zara for women,0,1,2,0,1
Adidas Team Force Adidas for men,11,3,13,1,0
Cuiron pour Homme Helmut Lang for men,2,1,7,7,0
Iceberg Twice Ice Iceberg for women,0,1,1,3,0
Desir Pour Femme Rochas for women,7,12,10,7,2
Desir Pour Homme Rochas for men,2,2,27,7,4
Rasa Pomares Stolen Perfume for women and men,0,0,0,2,1
Luiza Avon for women,0,0,0,1,0
Beauty Red Ésika for women,0,0,0,0,0
TRIP Itacaré Eudora for men,0,0,2,0,0
Sport Very Back Mahogany for men,0,0,0,0,0
Egeo Hot Pepper O Boticário for men,0,0,1,0,0
Make B. Barroco Tropical O Boticário for women,0,0,0,0,0
Make B. Eau de Parfum O Boticário for women,0,0,4,2,0
Portinari Memórias O Boticário for men,0,0,0,1,0
Ashanti Rajani for women,0,0,0,0,0
Goa Rajani for women and men,0,0,0,0,0
Morocco Rajani for women and men,0,0,0,0,0
Narjis Rajani for women,0,0,0,0,0
O-Fu-Jing Rajani for women and men,0,0,0,0,0
Oltrenero Rajani for men,0,0,0,0,0
Keman DI SER for women and men,5,1,5,9,6
Alive All Good Scents for men,0,0,2,0,0
Arise All Good Scents for men,0,1,0,3,0
Chic All Good Scents for women,0,1,1,0,0
Cool All Good Scents for men,0,0,0,0,1
Evoke All Good Scents for women,0,2,0,1,1
Flirty All Good Scents for women,0,1,0,0,0
Free All Good Scents for men,1,1,0,0,0
Jasmine All Good Scents for women,2,0,0,0,0
Lolette All Good Scents for women,0,0,3,0,1
Love & Joy All Good Scents for women,0,1,2,2,1
Miss Diva Cover Girl All Good Scents for women,0,0,0,0,0
Miss Diva Fashionista All Good Scents for women,0,0,1,0,0
Miss Diva Showstopper All Good Scents for women,0,0,0,0,0
Musk All Good Scents for men,1,0,0,1,1
Radiant All Good Scents for women,0,0,0,0,0
Rockstar All Good Scents for men,1,0,1,0,0
Rose All Good Scents for women,0,0,1,0,2
Smooth All Good Scents for men,0,1,1,0,1
Tender All Good Scents for women,0,0,2,0,0
Tender Intense All Good Scents for women,0,0,0,0,1
Urbane Nights All Good Scents for men,0,0,1,0,2
Vetiver All Good Scents for men,0,0,0,0,0
Ada Kaleh All Your Personal Aroma for women and men,0,0,0,0,0
Cubano Alegria All Your Personal Aroma for women and men,0,1,0,0,0
Divine All Your Personal Aroma for women and men,0,0,0,0,0
Dragaica Parfum de Sanziene All Your Personal Aroma for women and men,0,0,0,0,0
Enjoy (Me) On Saturday All Your Personal Aroma for women and men,0,0,0,0,0
Flori de Tei All Your Personal Aroma for women and men,0,0,0,0,0
Free (Me) Marshmallows On Sunday All Your Personal Aroma for women and men,0,0,0,0,0
Fresia All Your Personal Aroma for women and men,0,0,0,0,0
Godilicious (Love Cologne For Goddesses) All Your Personal Aroma for women,0,0,0,0,0
Home Of Dear Lilly All Your Personal Aroma for women and men,0,0,0,0,0
Hug (Me) On Monday All Your Personal Aroma for women and men,0,0,0,0,0
Imperial White Lilly All Your Personal Aroma for women and men,0,0,0,0,0
Kiss (Me) On Tuesday All Your Personal Aroma for women and men,0,0,0,0,0
Love (Me) Tender On Friday All Your Personal Aroma for women and men,0,0,0,0,0
"Magnolia, My Love All Your Personal Aroma for women and men",0,0,0,0,0
Marry (Me) On Thursday All Your Personal Aroma for women and men,0,0,0,0,0
Ode To Imperial White Lilly All Your Personal Aroma for women and men,0,0,0,0,0
Oudilicious (Love Cologne For Gods) All Your Personal Aroma for men,0,0,0,0,0
Paeonia All Your Personal Aroma for women and men,0,0,0,0,0
Parfum De Vin All Your Personal Aroma for women and men,0,0,0,0,0
Seduced by Narcissus All Your Personal Aroma for women and men,0,0,0,0,0
Spoil (Me) On Wednesday All Your Personal Aroma for women and men,0,0,0,0,0
Suraa All Your Personal Aroma for women and men,0,0,0,0,0
L' Iris Roger Vivier for women,0,0,0,0,0
La Rose Roger Vivier for women,0,0,0,0,0
Le Santal Roger Vivier for women,0,0,0,0,0
Akurus Bejar for men,0,0,0,0,0
Akurus Bejar for women,0,0,0,0,0
Alpha Bejar for men,0,0,0,0,0
Alpha Bejar for women,0,0,0,0,0
Amethyst Bejar for women,1,0,0,0,1
Andaluz Bejar for women,0,0,0,0,0
Atmosphere Bejar for women,0,0,0,0,0
Atmosphere Bejar for men,0,0,0,0,0
Axum Bejar for men,0,0,0,0,0
Axum Bejar for women,0,0,0,0,0
Casablanca Bejar for men,0,0,0,0,0
Casablanca Bejar for women,0,0,0,0,0
Contact Bejar for men,0,0,0,0,0
Contact Bejar for women,0,0,0,0,0
Dream Girls Bejar for women,0,0,0,0,0
Excellence Bejar for men,0,0,0,0,0
Excellence Bejar for women,0,0,0,0,0
Flaires Bejar for men,0,0,0,0,0
Flaires Bejar for women,0,0,0,0,0
Lapis Lazuli Bejar for women,0,0,0,1,1
Lightness Bejar for women,0,0,0,0,0
Love Day Bejar for men,0,0,0,0,0
Love Day Bejar for women,0,0,0,0,0
Love Day Eau de Parfum Bejar for women,0,0,0,0,0
M.Colour Bejar for men,0,0,0,0,0
Madox Bejar for women,0,0,0,0,0
Onyx Bejar for men,0,1,1,1,0
P.O. Box Black 6116 Bejar for men,0,0,0,0,0
Passionate Man Bejar for men,0,0,0,1,0
Passionate Woman Bejar for women,0,1,0,0,1
Phos Bejar for men,0,0,0,1,0
Phos Bejar for women,0,0,0,0,0
Prive Bejar for women,0,0,0,0,0
Quantum Bejar for men,0,0,0,0,1
Quantum Bejar for women,0,0,0,0,1
Relax Life Bejar for men,0,0,0,0,0
Rose Quartz Bejar for women,0,0,0,1,0
Shadow Bejar for women and men,0,0,1,2,0
Skyline Bejar for women,0,0,0,0,0
Tiger's Eye Bejar for men,0,0,0,1,1
W.Colour Bejar for women,0,0,0,0,0
Wood Bejar for men,0,1,0,0,1
Alchemy Cuarzo The Circle for women and men,0,0,0,0,1
Amethyst Cuarzo The Circle for women and men,0,0,0,0,0
Aquamarine Cuarzo The Circle for women and men,0,0,0,0,0
Black Diamond Cuarzo The Circle for women and men,0,0,0,1,0
Emerald Cuarzo The Circle for women and men,0,0,0,0,0
Garnet Cuarzo The Circle for women and men,0,0,0,0,0
Gold Seed Cuarzo The Circle for women and men,0,0,0,1,0
Just Gold Cuarzo The Circle for women and men,0,0,0,1,0
Just White Gold Cuarzo The Circle for women and men,0,1,0,0,0
Levitation Gold Cuarzo The Circle for women and men,0,0,0,1,0
Levitation Platinum Cuarzo The Circle for women and men,0,0,0,0,1
Levitation White Gold Cuarzo The Circle for women and men,0,0,0,0,0
Meteorite Cuarzo The Circle for women and men,0,0,2,0,0
Rainbow Gems Cuarzo The Circle for women and men,0,0,0,0,2
Ruby Cuarzo The Circle for women and men,0,0,0,0,0
Sapphire Cuarzo The Circle for women and men,0,0,0,0,0
Sea Gold Cuarzo The Circle for women and men,0,0,0,1,0
Celestial Rose Ramón Béjar for women and men,2,0,1,1,2
Deep Amber Ramón Béjar for women and men,1,0,1,3,7
Elvish Musk Ramón Béjar for women and men,0,0,0,0,0
Jasmine Maat Ramón Béjar for women and men,0,0,1,1,0
Magnum Iris Ramón Béjar for women and men,1,2,1,1,0
Sanctum Perfume Ramón Béjar for women and men,1,0,1,7,4
Secret Sandalwood Ramón Béjar for women and men,0,1,2,3,0
Wild Oud Ramón Béjar for women and men,0,1,2,1,4
4elements Ramon Molvizar for women,0,0,4,0,1
5elements Ramon Molvizar for men,1,1,4,4,0
Mediterranean Memories Ramon Monegal for women and men,0,0,0,0,2
Monbloom Ramon Monegal for women and men,2,0,1,6,1
Ambre Loup Rania J for women and men,12,9,14,59,78
Cuir Andalou Rania J for women and men,7,3,3,14,6
Jasmin Kama Rania J for women,2,2,11,13,8
Lavande 44 Rania J for women and men,3,3,26,11,9
Oud Assam Rania J for women and men,0,0,15,26,12
Rose Ishtar Rania J for women,0,2,8,5,7
T. Habanero Rania J for women and men,7,1,11,9,23
Physical Man Jockey for men,1,1,0,0,0
Physical Woman Jockey for women,0,1,1,0,0
Amber Absolutely Fort & Manle for women and men,6,5,14,15,15
Charlatan Fort & Manle for women and men,5,7,14,11,8
Confessions of a Garden Gnome Fort & Manle for women and men,7,8,10,6,2
Fatih Sultan Mehmed Fort & Manle for women and men,8,8,13,7,7
Forty Thieves Fort & Manle for women and men,3,4,4,15,0
Harem Rose Fort & Manle for women and men,5,2,14,3,6
Impressions de Giverny Fort & Manle for women and men,11,5,3,0,1
Maduro Fort & Manle for women and men,3,6,7,13,1
Meraki Fort & Manle for women and men,3,1,1,1,0
Mr. Bojnokopff's Purple Hat Fort & Manle for women and men,5,7,12,13,6
Süleyman Le Magnifique Fort & Manle for women and men,3,4,13,5,5
Cielito Lindo Rasei Fort for women and men,0,0,3,1,0
Kolonya Rasei Fort for women and men,2,3,6,6,8
La Whatever Rasei Fort for women and men,1,2,1,1,4
Velvet Rope Apothia for women,0,0,2,1,1
D.S. D.S. & Durga for women and men,1,0,2,4,3
Staghorn Sumac D.S. & Durga for women and men,0,1,2,0,1
Ambrosia Joya for women,0,0,0,0,0
FvsS: Composition No. 1 Joya for women and men,0,2,2,1,2
FvsS: Composition No. 6 Joya for women and men,0,2,0,1,0
Potion Joya for women,0,0,0,0,1
Venom Joya for women,0,0,0,0,2
Ambra di Venezia Montgomery Taylor for women,1,1,1,4,1
Presence Houbigant for women,0,2,3,0,1
In Bloom by Reese Witherspoon Avon for women,3,3,36,7,4
Glamour CIEL Parfum for women,0,0,0,0,0
Soleil Purple CIEL Parfum for women,0,0,0,0,0
Soleil Special CIEL Parfum for women,0,0,0,0,0
Acqua Jeanne en Provence for men,2,2,16,3,2
Charming Tuberose Majouri for women,0,0,1,0,0
Amber Renee for women,0,0,1,0,0
Jasmine Renee for women,0,0,0,0,1
L'Eau Renee for women,0,0,0,1,0
Mediterranean Lily Renee for women,0,0,0,0,0
Musk Renee for women and men,0,0,0,0,0
Snowpeach Renee for women,0,0,1,0,1
Tuberose Renee for women,1,0,0,0,0
Amber Renee for women,0,0,1,0,0
Jasmine Renee for women,0,0,0,0,1
L'Eau Renee for women,0,0,0,1,0
Mediterranean Lily Renee for women,0,0,0,0,0
Musk Renee for women and men,0,0,0,0,0
Snowpeach Renee for women,0,0,1,0,1
Tuberose Renee for women,1,0,0,0,0
Nakinn Dotti for women and men,0,0,0,0,0
Rokk Dotti for women and men,0,0,0,0,0
Vik Dotti for women and men,0,0,0,0,0
Agua de Alfazema Companhia da Terra for women and men,0,0,2,0,0
Agua de Almiscar Companhia da Terra for women and men,0,0,1,0,0
Agua de Flores Companhia da Terra for women,0,0,0,0,1
Agua Imperial Companhia da Terra for men,0,0,0,0,0
Agua Selvagem Companhia da Terra for men,0,0,1,0,0
Aguas de Verao Cavalheiros Companhia da Terra for men,0,0,3,2,0
Aguas de Verao Damas Companhia da Terra for women,0,0,1,2,0
Ambreta Companhia da Terra for women and men,0,0,0,0,0
Camaris Companhia da Terra for men,0,1,2,0,0
Capim Cheiroso Companhia da Terra for women and men,0,1,1,0,0
Da Vinci Companhia da Terra for women and men,0,0,2,0,0
Eau de Provence Companhia da Terra for women,0,0,0,0,0
Flor de Maca Companhia da Terra for women,0,0,0,0,0
Flores do Campo Companhia da Terra for women and men,0,0,0,0,0
Lavanda Natural Companhia da Terra for women and men,0,0,0,1,0
Lilas Companhia da Terra for women,0,0,0,0,0
Maca Verde Companhia da Terra for women and men,0,0,0,0,0
Magnolia Companhia da Terra for women,0,0,0,0,0
Patchouli Companhia da Terra for women and men,0,0,0,5,2
Rosa Companhia da Terra for women,0,0,0,0,0
Secret Garden Companhia da Terra for women,0,0,0,0,0
Sport Cologne Companhia da Terra for men,0,0,0,0,0
Violeta Companhia da Terra for women,0,0,1,0,0
Ylang Ylang Companhia da Terra for women and men,0,1,2,0,0
Agua de Alfazema Companhia da Terra for women and men,0,0,2,0,0
Agua de Almiscar Companhia da Terra for women and men,0,0,1,0,0
Agua de Flores Companhia da Terra for women,0,0,0,0,1
Agua Imperial Companhia da Terra for men,0,0,0,0,0
Agua Selvagem Companhia da Terra for men,0,0,1,0,0
Aguas de Verao Cavalheiros Companhia da Terra for men,0,0,3,2,0
Aguas de Verao Damas Companhia da Terra for women,0,0,1,2,0
Ambreta Companhia da Terra for women and men,0,0,0,0,0
Camaris Companhia da Terra for men,0,1,2,0,0
Capim Cheiroso Companhia da Terra for women and men,0,1,1,0,0
Da Vinci Companhia da Terra for women and men,0,0,2,0,0
Eau de Provence Companhia da Terra for women,0,0,0,0,0
Flor de Maca Companhia da Terra for women,0,0,0,0,0
Flores do Campo Companhia da Terra for women and men,0,0,0,0,0
Lavanda Natural Companhia da Terra for women and men,0,0,0,1,0
Lilas Companhia da Terra for women,0,0,0,0,0
Maca Verde Companhia da Terra for women and men,0,0,0,0,0
Magnolia Companhia da Terra for women,0,0,0,0,0
Patchouli Companhia da Terra for women and men,0,0,0,5,2
Rosa Companhia da Terra for women,0,0,0,0,0
Secret Garden Companhia da Terra for women,0,0,0,0,0
Sport Cologne Companhia da Terra for men,0,0,0,0,0
Violeta Companhia da Terra for women,0,0,1,0,0
Ylang Ylang Companhia da Terra for women and men,0,1,2,0,0
Maverick's Rose Ricardo Ramos Perfumes de Autor for women and men,0,0,0,0,0
Aurora Charles Wong for men,0,0,0,3,0
Blanc Fragrances of Wine for women,0,0,0,0,0
Noir Fragrances of Wine for women,0,0,0,0,0
Rose de Provence Fragrances of Wine for women,0,0,0,0,0
Sparkle Fragrances of Wine for women,0,0,1,0,0
Sabi Henry Dunay for women,1,1,2,0,2
Humana Man Micagem for men,0,0,0,0,0
Humana Woman Micagem for women,0,0,0,0,0
Hasu-no-Hana Grossmith for women,1,0,7,8,9
Blue Nehru Robbie VanGogh for men,1,0,0,0,0
Blue Nehru Extrait de Parfum Robbie VanGogh for men,0,1,0,0,1
Hemp and Leather Robbie VanGogh for men,0,0,0,1,2
Hemp and Leather Extrait de Parfum Robbie VanGogh for men,0,0,0,1,1
Matau Robbie VanGogh for men,0,0,1,0,2
Opus Nocturne Robbie VanGogh for women and men,0,0,1,0,2
R.V. Homme Extrait de Parfum Robbie VanGogh for men,0,0,0,1,0
Ubermensch Robbie VanGogh for men,0,0,0,1,2
Biker Brocard for men,0,0,0,0,0
Biker Sport Brocard for men,0,0,0,0,0
Sparkling Strawberry Brocard for women,0,0,0,0,0
Essence Rare Houbigant for women,0,2,5,2,3
Quelques Fleurs l'Original Houbigant for women,11,16,44,63,30
Quelques Fleurs L'Original Collection Privee Houbigant for women,0,0,0,1,0
I Summer Sunday 3PM Olfacstory Parfums for women and men,0,0,0,0,0
II Aristocratic Red Olfacstory Parfums for women and men,0,0,0,0,0
III Olfacstory Club Olfacstory Parfums for women and men,0,0,0,0,0
IV Aroma Abstract Olfacstory Parfums for women and men,0,0,0,0,0
V Euphony Overdose Olfacstory Parfums for women and men,0,0,0,0,0
VI 8761 Hours Ago Olfacstory Parfums for women and men,0,0,1,0,0
VII Project Tempting O Olfacstory Parfums for women and men,0,0,0,0,0
Black Magic Sebastiane for women and men,3,2,2,4,15
Espresso Royale Sebastiane for women and men,7,5,9,33,19
Immortal Meadow Sebastiane for women and men,5,0,2,2,5
Urban Legend Sebastiane for women and men,3,1,3,1,2
Wish Upon a Star Sebastiane for women and men,3,0,1,0,1
Baby Lavanda Johnson & Johnson's for women and men,3,1,2,0,2
Aphrodisiaque Le Parfumeur for women,0,0,0,0,0
Harmonie Le Parfumeur for women,0,0,0,0,0
L'Art des Sens Le Parfumeur for women,0,0,1,0,0
L'Artiste Le Parfumeur for men,0,0,0,0,0
Le Parfumeur Le Parfumeur for men,0,0,0,0,0
Le Seducteur Le Parfumeur for men,0,0,0,0,0
Seduction Fatale Le Parfumeur for women,0,0,0,0,0
Sensualite Le Parfumeur for women,0,0,0,0,0
Soleil Le Parfumeur for women,0,0,0,0,0
Água Refrescante Banho de Ervas Avatim for women,0,0,0,0,0
Água refrescante Banho de Frutas Avatim for women,0,0,0,0,0
Água refrescante Banho de Lavanda Avatim for women,0,0,0,0,0
Água Refrescante Em Flor Avatim for women,0,0,0,0,0
Água Refrescante Verbena e Bambu Avatim for women,0,0,0,0,0
Amor Perfeito Avatim for men,0,1,0,0,0
Amor Perfeito Avatim for women,0,0,0,0,0
Apoena Avatim for women,0,0,0,0,0
Aurora Avatim for women,0,0,0,0,0
Boníssimo Deo Avatim for men,0,0,0,1,0
Latitude 14º Avatim for men,0,0,0,0,0
Serena Avatim for women,0,0,0,0,0
Aroma Arancio Verde DFG1924 for women and men,0,0,0,0,0
Aroma Blu DFG1924 for women and men,0,0,0,0,0
Aroma Caldo DFG1924 for women and men,0,0,0,0,0
Aroma d’Inverno DFG1924 for women and men,0,0,0,0,0
Aroma Frutta d'Estate DFG1924 for women,0,0,0,0,0
Aroma Fruttato DFG1924 for women,1,0,0,2,0
Aroma Intenso DFG1924 for women and men,0,0,0,0,0
Aroma Vivienne DFG1924 for women and men,0,0,1,2,0
Cento Orizzonti DFG1924 for women and men,0,0,0,3,0
Ghiaccio Bollente DFG1924 for men,0,0,0,0,0
Il Giardino di Freya DFG1924 for women,0,0,0,3,0
Il Mercante di Sogni DFG1924 for women and men,1,1,1,0,1
Il Risveglio delle Esperidi DFG1924 for women and men,0,0,2,0,0
Il Sentiero degli Dei DFG1924 for women and men,0,0,2,1,0
La Baia di Jasmine DFG1924 for women and men,0,0,1,0,0
La Fontana di Titti DFG1924 for women,0,0,1,3,0
La Sorgente di Ninfee DFG1924 for women and men,0,0,1,0,0
Narciso DFG1924 for women and men,0,1,3,3,0
Non Dire No DFG1924 for women and men,0,0,1,1,1
Noor DFG1924 for women and men,0,1,1,2,0
A Come Esperienze Olfattive for women and men,4,0,1,0,0
Attimi Esperienze Olfattive for women and men,1,0,0,0,0
Dolcedesiderio Esperienze Olfattive for women and men,2,1,0,0,0
Lavanda d'Oriente Esperienze Olfattive for women and men,1,0,2,0,0
Lavanda Fizz Esperienze Olfattive for women and men,0,0,0,0,1
Living Lavender Esperienze Olfattive for women and men,1,0,0,1,0
Spicy Lavender Esperienze Olfattive for women and men,1,0,1,1,0
Cardamom Rose Therapeutate Parfums for women and men,0,0,0,1,2
Chrys 14 Therapeutate Parfums for women and men,0,0,1,0,0
Exotic Flower Therapeutate Parfums for women and men,0,0,0,0,0
Halo/gm Therapeutate Parfums for women and men,0,0,0,0,0
Le Fumoir Therapeutate Parfums for women and men,0,0,0,0,0
Modern Patchouli Therapeutate Parfums for women and men,0,0,0,0,0
Osirius Therapeutate Parfums for women and men,0,0,0,0,0
Royal Water Therapeutate Parfums for women and men,0,0,0,0,1
Rubeus Therapeutate Parfums for women and men,0,0,0,0,0
Taosi Therapeutate Parfums for women and men,0,0,0,0,0
Alma de Flores Clássico Memphis for women,0,0,1,0,0
Nakinn Dotti for women and men,0,0,0,0,0
Profusion Dotti for women and men,0,0,1,0,0
Rokk Dotti for women and men,0,0,0,0,0
Vik Dotti for women and men,0,0,0,0,0
L'Eau Neuve Lubin for women and men,2,4,5,1,2
Anvers Ulrich Lang for men,1,1,2,3,1
103 Contém 1g for men,0,0,1,0,0
16 Contém 1g for women,0,0,0,0,0
25 Contém 1g for women,0,0,0,0,0
26 Contém 1g for women,0,0,0,0,0
34 Contém 1g for women,0,0,0,0,0
4 Contém 1g for women,0,0,0,0,0
58 Contém 1g for women,0,0,0,0,0
6 Contém 1g for women,0,0,0,0,0
60 Contém 1g for men,0,0,0,0,0
66 Contém 1g for men,0,0,0,0,0
69 Contém 1g for men,0,0,0,0,0
7 Contém 1g for women and men,0,0,0,0,0
75 Contém 1g for men,0,0,1,0,1
79 Contém 1g for women and men,0,0,0,0,0
8 Contém 1g for women,0,0,0,0,0
81 Contém 1g for men,0,0,0,0,1
91 Contém 1g for men,0,0,1,0,0
95 Contém 1g for men,0,0,0,0,0
96 Contém 1g for men,0,0,1,0,0
Meu Beijo Contém 1g for women,0,0,0,0,0
Meu Despertar Contém 1g for women,0,0,0,0,0
Meu Encanto Contém 1g for women,0,1,0,0,0
Meu Encontro Contém 1g for women,0,0,0,0,0
Meu Estilo Contém 1g for women,0,0,0,0,0
Meu Glamour Contém 1g for women,0,0,0,0,0
Meu Jeito Contém 1g for women,0,0,0,0,0
Meu Luxo Contém 1g for women,0,0,0,0,0
Meu Olhar Contém 1g for women,0,0,0,0,0
Meu Ritmo Contém 1g for women,0,0,0,0,0
Meu Sonho Contém 1g for women,0,0,0,0,0
Meu Tempo Contém 1g for women,0,0,0,0,0
Minha Amizade Contém 1g for women,0,0,0,0,0
Minha Animação Contém 1g for women,0,0,0,0,0
Minha Conquista Contém 1g for men,0,0,0,0,0
Minha Dança Contém 1g for women,0,0,0,0,0
Minha Diversão Contém 1g for women,0,0,0,0,0
Minha Felicidade Contém 1g for women,0,0,0,0,0
Minha Inspiração Contém 1g for women,0,0,0,0,0
Minha Lembrança Contém 1g for women,0,0,0,0,0
Minha Presença Contém 1g for women,0,0,0,0,0
Minha Surpresa Contém 1g for women,0,0,0,0,0
1er Mai Florascent for women,0,0,0,0,0
Du Soleil Florascent for women and men,0,1,0,0,0
Lavande Florascent for women,1,0,0,1,0
Mimosa Florascent for women,0,1,1,0,0
Pivoine Florascent for women,0,2,0,0,0
Rose Florascent for women,0,1,2,0,0
Ylang Florascent for women,0,0,0,0,0
Água Provençal Mahogany for women and men,0,0,0,0,0
Amber Mahogany for men,0,0,0,1,0
Cedro Mahogany for men,0,0,0,2,1
Glam Mahogany for women,0,0,1,0,0
Make Me Fever Blue Mahogany for women,0,0,0,1,0
Sport R Mahogany for men,0,0,0,0,0
Spring Mahogany for women,0,0,1,0,0
Style Pleasures Mahogany for women,0,0,0,0,0
Dark Delight Brocard for women,1,0,1,0,0
Ambrosia Coquillete for women and men,0,1,0,0,0
Artemisia G Coquillete for women,0,0,0,0,0
Camellia 3.2 Coquillete for women and men,0,0,0,0,1
Cookiecrunch Coquillete for women and men,5,1,5,2,2
Herat Coquillete for women and men,2,2,5,2,3
Joal No. 7 Coquillete for women and men,0,0,0,0,0
Mirabilis Coquillete for women and men,1,0,0,1,1
Moramanga Coquillete for women and men,2,2,4,5,4
Navy Rum Coquillete for women and men,0,0,1,0,0
OlaUna Coquillete for women and men,0,0,0,0,0
Rosa Muscosa Coquillete for women and men,0,0,0,1,1
Sulmona Coquillete for women and men,1,1,1,3,2
Sumatera Coquillete for women and men,0,0,2,5,1
Supergreen Coquillete for women and men,0,0,1,0,0
Tan-Tan Coquillete for women and men,2,2,1,1,0
Tourbière Coquillete for women and men,0,0,3,0,1
Tudor Coquillete for women and men,0,0,1,0,0
Vesevius Coquillete for women and men,1,0,0,2,0
Nirmal Laboratorio Olfattivo for women,0,4,8,7,3
Post-Hume Son Venïn for women and men,0,0,0,0,0
Aurora Roxana Illuminated Perfume for women and men,0,0,0,0,0
"Botanical Perfume devoted to Peace, 1st edition Roxana Illuminated Perfume for women and men",0,0,0,0,1
Chaparral® Roxana Illuminated Perfume for women and men,0,1,1,0,2
Chiaroscuro Roxana Illuminated Perfume for women,0,0,0,0,0
Chocolate: Figure 1: Noir Roxana Illuminated Perfume for women and men,0,0,0,0,0
Chocolate: Figure 2: Cerise Roxana Illuminated Perfume for women and men,0,0,0,0,0
Chocolate: Figure 3: La Foret Roxana Illuminated Perfume for women and men,0,0,0,0,0
Chocolate: Figure 4: L'Orangerie Roxana Illuminated Perfume for women and men,0,0,0,0,0
Chocolate: Figure 5: Bois de Chocolat Roxana Illuminated Perfume for women and men,0,0,0,0,0
Chocolate: Figure 6: Epices Roxana Illuminated Perfume for women and men,0,0,0,0,1
Figure 1: Noir Roxana Illuminated Perfume for women and men,0,1,3,1,0
Gracing the Dawn Roxana Illuminated Perfume for women,1,0,3,0,0
GreenWitch Roxana Illuminated Perfume for women and men,0,1,4,1,1
Hedera helix Roxana Illuminated Perfume for women and men,0,1,3,1,1
Impromptu Roxana Illuminated Perfume for women and men,0,0,0,1,0
Lyra Roxana Illuminated Perfume for women and men,0,1,0,0,0
Q Roxana Illuminated Perfume for women and men,0,0,0,0,5
Rosa Roxana Illuminated Perfume for women and men,0,2,1,0,0
Sierra Roxana Illuminated Perfume for women and men,0,0,0,0,0
To Bee Roxana Illuminated Perfume for women,0,2,0,0,0
Vera Roxana Illuminated Perfume for women and men,2,0,1,0,0
Vespertina Roxana Illuminated Perfume for women and men,1,1,0,0,1
Teisenddu Frassai for women and men,2,4,3,4,7
1 - The Black Tee Gammon for men,0,1,1,0,0
Clean Air Clean for women and men,15,11,8,3,1
Frankfurt Kitchen Social Creatures for women,0,0,0,0,0
Rebel Ambush Social Creatures for men,0,0,0,3,0
Utopian Social Creatures for women and men,0,0,0,0,1
Damask Rose & Violet Bath House for women,0,0,0,0,0
Patchouli & Black Pepper Bath House for women and men,0,0,4,1,0
White Cedar & Pear Bath House for women and men,0,0,0,2,0
White Tea & Rose Bath House for women,0,0,1,0,0
Amorosa Ruth Mastenbroek for women,1,1,3,6,0
Firedance Ruth Mastenbroek for women and men,0,0,1,3,2
Oxford Ruth Mastenbroek for women and men,1,1,1,6,2
Signature Ruth Mastenbroek for women,1,0,4,5,5
Coco Moon Beach Geeza for women and men,2,2,0,3,1
Juniper Java Beach Geeza for women and men,1,1,0,1,0
Ocean Water Beach Geeza for women and men,0,0,0,0,0
Amore 4 Psyche The Fragrance Engineers for women,0,0,0,0,0
Seduction The Fragrance Engineers for women and men,0,0,0,1,0
Adidas Urban Spice Adidas for men,1,1,0,3,0
Kenneth Cole Black for Men Kenneth Cole for men,17,40,124,110,11
Shanghai Marc Rosen for women,0,0,0,0,1
Autumn Dasein for women and men,0,1,1,2,2
Spring Dasein for women and men,1,0,3,0,3
Summer Dasein for women and men,0,0,1,5,2
Winter Dasein for women and men,6,3,9,8,3
Winter Nights Dasein for women and men,2,2,5,10,11
Bonnie Billy Sanae Intoxicants for women and men,0,0,0,1,0
Burning Ocean Sanae Intoxicants for women and men,0,0,0,0,0
Hotbox Sanae Intoxicants for women,0,0,0,0,0
Innocence by Misty Sanae Intoxicants for women,0,0,0,1,0
Meadow Slumber Sanae Intoxicants for women and men,0,0,0,0,1
Smoking Rose Sanae Intoxicants for women and men,0,0,0,0,1
A Glória da Manhã Sapientiae Niche for women and men,0,0,0,0,0
Aloha Sapientiae Niche for women and men,0,0,0,0,0
Bergalicius Sapientiae Niche for women and men,0,0,0,2,0
Black Heroin Sapientiae Niche for men,0,0,0,0,2
Cocoventura Sapientiae Niche for women and men,0,0,0,1,0
Djinn Sapientiae Niche for women and men,0,0,1,0,1
